[T:256107] NODO3 | BPM: 91.67 | V: 3.92 | BAT: 76.68
[T:265465] LOCAL | ACC: 0.0032 0.0051 -0.0602 | GYR: 0.1343 1.9312 -0.0962
[T:271774] NODO2 | ACC: 0.0014 -0.0038 0.9966 | GYR: -0.3435 -3.7328 -0.8473 | TEMP: 50.60
[T:285499] LOCAL | ACC: 0.0032 0.0050 -0.0601 | GYR: 0.0838 1.8712 -0.0467
[T:286760] NODO3 | BPM: 85.72 | V: 3.93 | BAT: 77.30
[T:291810] NODO3 | BPM: 84.36 | V: 3.93 | BAT: 77.30
[T:296843] NODO3 | BPM: 83.88 | V: 3.92 | BAT: 77.01
[T:301877] NODO3 | BPM: 83.36 | V: 3.92 | BAT: 77.01
[T:305530] LOCAL | ACC: 0.0035 0.0050 -0.0600 | GYR: 0.1582 1.9284 -0.0686
[T:306910] NODO3 | BPM: 84.29 | V: 3.93 | BAT: 77.36
[T:311943] NODO3 | BPM: 84.64 | V: 3.93 | BAT: 77.36
[T:322728] NODO2 | ACC: -0.0046 -0.0043 0.9921 | GYR: -0.1221 -0.9160 -0.4046 | TEMP: 50.51
[T:325574] LOCAL | ACC: 0.0033 0.0050 -0.0603 | GYR: 0.1448 1.8902 -0.1315
[T:340820] NODO2 | ACC: -0.0007 -0.0014 1.0078 | GYR: -0.0992 -1.5038 0.0305 | TEMP: 50.51
[T:345603] LOCAL | ACC: 0.0032 0.0049 -0.0598 | GYR: 0.1362 1.8636 -0.0495
[T:346943] NODO3 | BPM: 106.36 | V: 3.92 | BAT: 76.99
[T:351976] NODO3 | BPM: 106.06 | V: 3.92 | BAT: 76.99
[T:357009] NODO3 | BPM: 105.67 | V: 3.92 | BAT: 76.99
[T:365649] LOCAL | ACC: 0.0035 0.0050 -0.0601 | GYR: 0.1562 1.9093 -0.0743
[T:377025] NODO2 | ACC: 0.0012 0.0015 1.0073 | GYR: 0.5573 0.9237 0.1832 | TEMP: 50.60
[T:385686] LOCAL | ACC: 0.0035 0.0050 -0.0601 | GYR: 0.1401 1.8340 -0.0781
[T:395117] NODO2 | ACC: 0.0012 0.0015 1.0073 | GYR: 0.5573 0.9237 0.1832 | TEMP: 50.60
[T:401021] NODO3 | BPM: 82.44 | V: 3.92 | BAT: 76.80
[T:405715] LOCAL | ACC: 0.0035 0.0050 -0.0605 | GYR: 0.1362 1.8607 -0.0676
[T:406055] NODO3 | BPM: 83.49 | V: 3.92 | BAT: 76.80
[T:411088] NODO3 | BPM: 84.25 | V: 3.92 | BAT: 76.80
[T:416125] NODO3 | BPM: 89.59 | V: 3.92 | BAT: 77.07
[T:425748] LOCAL | ACC: 0.0035 0.0049 -0.0603 | GYR: 0.1143 1.9198 -0.1086
[T:445782] LOCAL | ACC: 0.0033 0.0050 -0.0602 | GYR: 0.0829 1.8740 -0.1229
[T:446043] NODO2 | ACC: -0.0018 0.0006 1.0002 | GYR: 0.1450 0.6107 0.0916 | TEMP: 50.27
[T:454763] NODO3 | BPM: 88.59 | V: 3.92 | BAT: 76.88
[T:459797] NODO3 | BPM: 88.72 | V: 3.92 | BAT: 76.88
[T:464830] NODO3 | BPM: 89.43 | V: 3.92 | BAT: 76.88
[T:465833] LOCAL | ACC: 0.0034 0.0050 -0.0604 | GYR: 0.1620 1.8941 -0.0781
[T:469863] NODO3 | BPM: 89.76 | V: 3.92 | BAT: 76.88
[T:474896] NODO3 | BPM: 95.04 | V: 3.92 | BAT: 76.77
[T:479930] NODO3 | BPM: 94.34 | V: 3.92 | BAT: 76.77
[T:484963] NODO3 | BPM: 93.88 | V: 3.92 | BAT: 76.77
[T:485895] LOCAL | ACC: 0.0035 0.0049 -0.0603 | GYR: 0.1239 1.8512 -0.1286
[T:500335] NODO2 | ACC: -0.0247 0.0109 0.9916 | GYR: 0.0076 0.8931 0.1221 | TEMP: 50.37
[T:505928] LOCAL | ACC: 0.0035 0.0050 -0.0600 | GYR: 0.1334 1.8540 -0.0838
[T:510388] NODO3 | BPM: 95.27 | V: 3.92 | BAT: 76.94
[T:515425] NODO3 | BPM: 95.40 | V: 3.92 | BAT: 76.94
[T:520459] NODO3 | BPM: 95.38 | V: 3.92 | BAT: 76.94
[T:525492] NODO3 | BPM: 87.07 | V: 3.92 | BAT: 76.90
[T:525955] LOCAL | ACC: 0.0033 0.0050 -0.0601 | GYR: 0.1429 1.8921 -0.0810
[T:530525] NODO3 | BPM: 87.13 | V: 3.92 | BAT: 76.90
[T:545990] LOCAL | ACC: 0.0031 0.0050 -0.0600 | GYR: 0.1667 1.8769 -0.0762
[T:566024] LOCAL | ACC: 0.0034 0.0050 -0.0601 | GYR: 0.1629 1.8407 -0.1210
[T:566603] NODO3 | BPM: 90.12 | V: 3.92 | BAT: 76.89
[T:571657] NODO3 | BPM: 90.41 | V: 3.92 | BAT: 76.89
[T:576690] NODO3 | BPM: 90.39 | V: 3.92 | BAT: 76.89
[T:581723] NODO3 | BPM: 90.19 | V: 3.93 | BAT: 77.25
[T:586056] LOCAL | ACC: 0.0033 0.0050 -0.0603 | GYR: 0.1648 1.8540 -0.1296
[T:586756] NODO3 | BPM: 90.19 | V: 3.93 | BAT: 77.25
[T:591789] NODO3 | BPM: 90.42 | V: 3.92 | BAT: 76.27
[T:596822] NODO3 | BPM: 89.98 | V: 3.92 | BAT: 76.27
[T:601855] NODO3 | BPM: 89.48 | V: 3.92 | BAT: 76.27
[T:606087] LOCAL | ACC: 0.0031 0.0050 -0.0601 | GYR: 0.1381 1.8445 -0.0724
[T:622298] NODO3 | BPM: 90.95 | V: 3.93 | BAT: 77.47
[T:626122] LOCAL | ACC: 0.0034 0.0049 -0.0603 | GYR: 0.1791 1.8502 -0.1058
[T:627342] NODO3 | BPM: 90.75 | V: 3.93 | BAT: 77.47
[T:632375] NODO3 | BPM: 90.10 | V: 3.93 | BAT: 77.47
[T:637410] NODO3 | BPM: 85.82 | V: 3.93 | BAT: 77.18
[T:642443] NODO3 | BPM: 86.78 | V: 3.93 | BAT: 77.18
[T:646155] LOCAL | ACC: 0.0034 0.0050 -0.0603 | GYR: 0.1944 1.8216 -0.0591
[T:25759] LOCAL | ACC: -0.0025 0.0043 -0.0599 | GYR: 0.4402 1.7140 -0.1134
[T:29317] NODO2 | ACC: -0.0208 0.0053 1.0048 | GYR: 0.1069 -0.2595 0.1603 | TEMP: 50.60
[T:45826] LOCAL | ACC: -0.0020 0.0045 -0.0600 | GYR: 0.4240 1.6768 -0.0772
[T:47419] NODO2 | ACC: -0.0176 0.0043 0.9960 | GYR: 0.1679 1.8092 -0.1221 | TEMP: 50.60
[T:53370] NODO3 | BPM: 97.03 | V: 3.92 | BAT: 77.00
[T:58404] NODO3 | BPM: 97.86 | V: 3.92 | BAT: 77.00
[T:63437] NODO3 | BPM: 98.66 | V: 3.92 | BAT: 77.00
[T:65859] LOCAL | ACC: -0.0023 0.0042 -0.0601 | GYR: 0.4240 1.6759 -0.1296
[T:17322] NODO3 | BPM: 90.95 | V: 3.92 | BAT: 76.94
[T:22385] NODO3 | BPM: 90.29 | V: 3.92 | BAT: 76.94
[T:25747] LOCAL | ACC: -0.0002 0.0052 -0.0603 | GYR: 0.1820 1.9341 -0.0734
[T:42906] NODO2 | ACC: 0.0070 0.0001 0.9888 | GYR: 0.0153 -0.8015 -0.1450 | TEMP: 50.88
[T:45830] LOCAL | ACC: -0.0001 0.0052 -0.0599 | GYR: 0.1944 1.9465 -0.0638
[T:61007] NODO2 | ACC: 0.0046 0.0013 0.9978 | GYR: 0.1679 -0.4427 -0.0916 | TEMP: 50.79
[T:65859] LOCAL | ACC: -0.0002 0.0052 -0.0604 | GYR: 0.2029 1.9541 -0.1067
[T:69010] NODO3 | BPM: 94.81 | V: 3.92 | BAT: 76.98
[T:74042] NODO3 | BPM: 94.36 | V: 3.92 | BAT: 76.98
[T:79074] NODO3 | BPM: 93.62 | V: 3.92 | BAT: 76.98
[T:85895] LOCAL | ACC: -0.0002 0.0052 -0.0600 | GYR: 0.2087 1.9703 -0.1029
[T:97217] NODO2 | ACC: 0.0026 0.0001 0.9961 | GYR: -0.0763 1.2443 0.0687 | TEMP: 51.12
[T:105930] LOCAL | ACC: -0.0002 0.0051 -0.0600 | GYR: 0.0162 1.9064 -0.0686
[T:115308] NODO2 | ACC: 0.0026 0.0001 0.9961 | GYR: -0.0763 1.2443 0.0687 | TEMP: 51.12
[T:124928] NODO3 | BPM: 81.55 | V: 3.92 | BAT: 76.70
[T:125964] LOCAL | ACC: 0.0002 0.0051 -0.0602 | GYR: 0.2306 1.8845 -0.1258
[T:129964] NODO3 | BPM: 82.04 | V: 3.92 | BAT: 76.70
[T:134987] NODO3 | BPM: 82.71 | V: 3.92 | BAT: 76.70
[T:140021] NODO3 | BPM: 86.72 | V: 3.93 | BAT: 77.15
[T:145056] NODO3 | BPM: 85.98 | V: 3.93 | BAT: 77.15
[T:146019] LOCAL | ACC: 0.0001 0.0051 -0.0601 | GYR: 0.2163 1.8674 -0.0562
[T:150089] NODO3 | BPM: 85.20 | V: 3.93 | BAT: 77.15
[T:166053] LOCAL | ACC: 0.0000 0.0050 -0.0602 | GYR: 0.2153 1.8436 -0.0953
[T:166265] NODO2 | ACC: -0.0091 0.0032 1.0076 | GYR: -0.5649 -2.3435 -0.4809 | TEMP: 51.31
[T:180767] NODO3 | BPM: 87.73 | V: 3.93 | BAT: 77.33
[T:185801] NODO3 | BPM: 88.67 | V: 3.93 | BAT: 77.33
[T:186084] LOCAL | ACC: 0.0004 0.0050 -0.0599 | GYR: 0.2391 1.8550 -0.1010
[T:190834] NODO3 | BPM: 89.82 | V: 3.93 | BAT: 77.33
[T:195867] NODO3 | BPM: 90.90 | V: 3.93 | BAT: 77.33
[T:202474] NODO2 | ACC: -0.0005 -0.0006 0.9971 | GYR: 0.0076 -0.7405 -0.1679 | TEMP: 51.26
[T:206117] LOCAL | ACC: 0.0002 0.0050 -0.0599 | GYR: 0.2620 1.8054 -0.0629
[T:220566] NODO2 | ACC: -0.0018 -0.0021 1.0122 | GYR: 0.1450 1.0763 0.4351 | TEMP: 51.12
[T:226154] LOCAL | ACC: 0.0000 0.0053 -0.0600 | GYR: 0.2096 1.8169 -0.1143
[T:236953] NODO3 | BPM: 93.33 | V: 3.91 | BAT: 75.56
[T:241987] NODO3 | BPM: 93.35 | V: 3.91 | BAT: 75.56
[T:246180] LOCAL | ACC: -0.0002 0.0054 -0.0600 | GYR: 0.2734 1.8321 -0.0905
[T:247020] NODO3 | BPM: 93.73 | V: 3.91 | BAT: 75.56
[T:266214] LOCAL | ACC: -0.0003 0.0055 -0.0600 | GYR: 0.2639 1.8245 -0.0781
[T:286251] LOCAL | ACC: 0.0000 0.0052 -0.0604 | GYR: 0.2591 1.8550 -0.0734
[T:289605] NODO2 | ACC: 0.0046 0.0007 0.9872 | GYR: 0.7023 3.7481 0.5038 | TEMP: 51.40
[T:295007] NODO3 | BPM: 87.65 | V: 3.93 | BAT: 77.79
[T:300040] NODO3 | BPM: 88.38 | V: 3.93 | BAT: 77.79
[T:305073] NODO3 | BPM: 89.35 | V: 3.93 | BAT: 77.79
[T:306276] LOCAL | ACC: 0.0001 0.0053 -0.0602 | GYR: 0.2410 1.7950 -0.0924
[T:310106] NODO3 | BPM: 89.11 | V: 3.93 | BAT: 77.58
[T:325804] NODO2 | ACC: 0.0020 -0.0010 0.9975 | GYR: 0.1069 0.8092 0.2443 | TEMP: 51.54
[T:326309] LOCAL | ACC: 0.0002 0.0050 -0.0603 | GYR: 0.2677 1.8150 -0.0991
[T:343906] NODO2 | ACC: 0.0027 0.0002 0.9914 | GYR: 0.0687 -0.2901 0.0916 | TEMP: 51.45
[T:346339] LOCAL | ACC: -0.0001 0.0049 -0.0601 | GYR: 0.2306 1.8216 -0.0791
[T:25020] LOCAL | ACC: 0.0007 0.0054 -0.0598 | GYR: 0.1591 1.9255 -0.1162
[T:26894] NODO3 | BPM: 88.65 | V: 3.92 | BAT: 77.06
[T:31927] NODO3 | BPM: 89.65 | V: 3.92 | BAT: 77.06
[T:36960] NODO3 | BPM: 90.13 | V: 3.92 | BAT: 77.06
[T:42039] NODO3 | BPM: 90.26 | V: 3.91 | BAT: 75.86
[T:45083] LOCAL | ACC: 0.0004 0.0050 -0.0602 | GYR: 0.1925 1.9531 -0.1077
[T:47073] NODO3 | BPM: 89.88 | V: 3.91 | BAT: 75.86
[T:53516] NODO2 | ACC: 0.0007 -0.0062 0.9916 | GYR: -0.0458 -0.6565 -0.3969 | TEMP: 51.45
[T:65117] LOCAL | ACC: -0.0005 0.0050 -0.0605 | GYR: 0.2144 1.9360 -0.0696
[T:71617] NODO2 | ACC: -0.0034 -0.0016 1.0060 | GYR: 0.2595 1.6489 0.1679 | TEMP: 51.54
[T:82940] NODO3 | BPM: 87.59 | V: 3.91 | BAT: 75.64
[T:85147] LOCAL | ACC: 0.0002 0.0052 -0.0603 | GYR: 0.1829 1.9474 -0.1315
[T:87977] NODO3 | BPM: 87.51 | V: 3.91 | BAT: 75.64
[T:93010] NODO3 | BPM: 87.58 | V: 3.92 | BAT: 76.54
[T:105183] LOCAL | ACC: 0.0005 0.0051 -0.0603 | GYR: 0.2210 1.9083 -0.0800
[T:107827] NODO2 | ACC: -0.0129 0.0128 1.0319 | GYR: -0.5649 -0.3282 -0.1374 | TEMP: 51.73
[T:125216] LOCAL | ACC: 0.0003 0.0048 -0.0601 | GYR: 0.2258 1.8988 -0.0886
[T:138540] NODO3 | BPM: 83.85 | V: 3.92 | BAT: 76.86
[T:143574] NODO3 | BPM: 82.90 | V: 3.92 | BAT: 76.86
[T:145251] LOCAL | ACC: 0.0089 -0.0108 -0.0581 | GYR: 0.4249 1.8283 -0.0686
[T:148610] NODO3 | BPM: 82.60 | V: 3.92 | BAT: 76.86
[T:153643] NODO3 | BPM: 83.50 | V: 3.91 | BAT: 75.99
[T:158675] NODO3 | BPM: 84.84 | V: 3.91 | BAT: 75.99
[T:163709] NODO3 | BPM: 87.31 | V: 3.92 | BAT: 77.04
[T:165283] LOCAL | ACC: 0.0020 -0.0108 -0.0581 | GYR: 0.1848 1.7616 -0.1353
[T:168753] NODO3 | BPM: 87.05 | V: 3.92 | BAT: 77.04
[T:176856] NODO2 | ACC: 0.0003 0.0019 0.9954 | GYR: 0.0305 -0.3588 -0.1679 | TEMP: 51.40
[T:185317] LOCAL | ACC: 0.0023 -0.0107 -0.0582 | GYR: 0.2315 1.7416 -0.0886
[T:194402] NODO3 | BPM: 95.76 | V: 3.92 | BAT: 77.00
[T:199435] NODO3 | BPM: 94.30 | V: 3.92 | BAT: 77.00
[T:204458] NODO3 | BPM: 93.33 | V: 3.92 | BAT: 77.00
[T:205342] LOCAL | ACC: 0.0022 -0.0108 -0.0583 | GYR: 0.2144 1.7569 -0.0981
[T:209505] NODO2 | ACC: -0.0004 -0.0037 0.9917 | GYR: -0.3359 0.0534 0.0611 | TEMP: 51.40
[T:214538] NODO3 | BPM: 92.98 | V: 3.93 | BAT: 77.20
[T:219572] NODO3 | BPM: 87.31 | V: 3.92 | BAT: 76.96
[T:224608] NODO3 | BPM: 86.80 | V: 3.92 | BAT: 76.96
[T:225371] LOCAL | ACC: 0.0024 -0.0109 -0.0583 | GYR: 0.2010 1.7731 -0.0715
[T:229641] NODO3 | BPM: 86.30 | V: 3.92 | BAT: 76.96
[T:245405] LOCAL | ACC: 0.0022 -0.0109 -0.0586 | GYR: 0.2372 1.7807 -0.1372
[T:251563] NODO3 | BPM: 93.50 | V: 3.91 | BAT: 75.90
[T:256598] NODO3 | BPM: 96.65 | V: 3.91 | BAT: 75.90
[T:261631] NODO3 | BPM: 94.51 | V: 3.91 | BAT: 75.90
[T:265434] LOCAL | ACC: 0.0021 -0.0109 -0.0584 | GYR: 0.2344 1.7188 -0.0962
[T:266664] NODO3 | BPM: 94.70 | V: 3.92 | BAT: 76.86
[T:282090] NODO2 | ACC: -0.0012 0.0038 1.0073 | GYR: 0.0000 -0.6489 -0.1145 | TEMP: 51.54
[T:285473] LOCAL | ACC: 0.0023 -0.0108 -0.0585 | GYR: 0.2401 1.7645 -0.0972
[T:300181] NODO2 | ACC: -0.0017 0.0043 1.0007 | GYR: -0.1145 0.2672 0.0000 | TEMP: 51.12
[T:305508] LOCAL | ACC: 0.0022 -0.0109 -0.0582 | GYR: 0.2182 1.7740 -0.0610
[T:307542] NODO3 | BPM: 86.17 | V: 3.92 | BAT: 76.28
[T:312586] NODO3 | BPM: 86.30 | V: 3.92 | BAT: 76.28
[T:317622] NODO3 | BPM: 86.01 | V: 3.92 | BAT: 76.28
[T:322655] NODO3 | BPM: 85.34 | V: 3.93 | BAT: 77.27
[T:325538] LOCAL | ACC: 0.0021 -0.0108 -0.0586 | GYR: 0.2677 1.7445 -0.0848
[T:336390] NODO2 | ACC: 0.0004 -0.0034 0.9941 | GYR: 0.2901 0.8855 0.0305 | TEMP: 51.31
[T:345572] LOCAL | ACC: 0.0022 -0.0107 -0.0583 | GYR: 0.2334 1.7511 -0.1029
[T:354491] NODO2 | ACC: 0.0004 -0.0034 0.9941 | GYR: 0.2901 0.8855 0.0305 | TEMP: 51.31
[T:363625] NODO3 | BPM: 93.75 | V: 3.92 | BAT: 76.85
[T:365618] LOCAL | ACC: 0.0023 -0.0109 -0.0584 | GYR: 0.2639 1.7397 -0.1000
[T:368658] NODO3 | BPM: 92.87 | V: 3.92 | BAT: 76.85
[T:373690] NODO3 | BPM: 92.17 | V: 3.92 | BAT: 76.85
[T:385655] LOCAL | ACC: 0.0026 -0.0110 -0.0582 | GYR: 0.2296 1.7273 -0.1096
[T:405428] NODO2 | ACC: -0.0019 0.0022 1.0111 | GYR: -0.2824 -1.7176 -0.0305 | TEMP: 51.31
[T:405681] LOCAL | ACC: 0.0022 -0.0110 -0.0581 | GYR: 0.2601 1.7454 -0.0476
[T:419238] NODO3 | BPM: 91.34 | V: 3.92 | BAT: 76.45
[T:424271] NODO3 | BPM: 91.95 | V: 3.92 | BAT: 76.45
[T:425708] LOCAL | ACC: 0.0022 -0.0109 -0.0583 | GYR: 0.2753 1.7435 -0.1000
[T:429308] NODO3 | BPM: 92.63 | V: 3.92 | BAT: 76.45
[T:434341] NODO3 | BPM: 100.42 | V: 3.92 | BAT: 76.56
[T:439374] NODO3 | BPM: 100.33 | V: 3.92 | BAT: 76.56
[T:444406] NODO3 | BPM: 100.04 | V: 3.92 | BAT: 76.56
[T:445738] LOCAL | ACC: 0.0025 -0.0112 -0.0580 | GYR: 0.2344 1.7235 -0.1115
[T:459730] NODO2 | ACC: 0.0059 0.0000 0.9950 | GYR: 0.1374 0.8779 0.1756 | TEMP: 51.07
[T:465773] LOCAL | ACC: 0.0021 -0.0111 -0.0583 | GYR: 0.2306 1.8093 -0.0905
[T:475211] NODO3 | BPM: 98.07 | V: 3.92 | BAT: 76.96
[T:480255] NODO3 | BPM: 98.65 | V: 3.92 | BAT: 76.96
[T:485287] NODO3 | BPM: 99.03 | V: 3.92 | BAT: 76.96
[T:485808] LOCAL | ACC: 0.0024 -0.0110 -0.0583 | GYR: 0.2487 1.7511 -0.1058
[T:505842] LOCAL | ACC: 0.0025 -0.0112 -0.0583 | GYR: 0.2429 1.7807 -0.0962
[T:525874] LOCAL | ACC: 0.0029 -0.0106 -0.0585 | GYR: 0.2525 1.7378 -0.0800
[T:528768] NODO2 | ACC: 0.0042 -0.0003 1.0084 | GYR: 0.1756 0.7099 -0.1069 | TEMP: 51.07
[T:534779] NODO3 | BPM: 96.16 | V: 3.92 | BAT: 76.96
[T:539815] NODO3 | BPM: 94.92 | V: 3.92 | BAT: 76.96
[T:544852] NODO3 | BPM: 93.76 | V: 3.92 | BAT: 76.96
[T:545907] LOCAL | ACC: 0.0026 -0.0110 -0.0586 | GYR: 0.3030 1.7712 -0.0915
[T:564964] NODO2 | ACC: 0.0030 0.0021 0.9991 | GYR: -0.0458 0.3817 0.1221 | TEMP: 51.02
[T:565940] LOCAL | ACC: 0.0015 -0.0107 -0.0584 | GYR: 0.3316 1.7359 -0.1143
[T:583068] NODO2 | ACC: -0.0016 0.0040 1.0126 | GYR: -0.3359 0.5954 -0.1145 | TEMP: 51.21
[T:585967] LOCAL | ACC: 0.0016 -0.0109 -0.0585 | GYR: 0.3392 1.7950 -0.0772
[T:590537] NODO3 | BPM: 85.86 | V: 3.93 | BAT: 77.12
[T:595574] NODO3 | BPM: 85.92 | V: 3.93 | BAT: 77.12
[T:601157] NODO2 | ACC: -0.0016 0.0040 1.0126 | GYR: -0.3359 0.5954 -0.1145 | TEMP: 51.21
[T:606003] LOCAL | ACC: 0.0015 -0.0110 -0.0582 | GYR: 0.3668 1.8035 -0.0734
[T:626042] LOCAL | ACC: 0.0014 -0.0109 -0.0585 | GYR: 0.3811 1.7873 -0.0724
[T:642681] NODO3 | BPM: 87.15 | V: 3.92 | BAT: 76.68
[T:646078] LOCAL | ACC: 0.0014 -0.0110 -0.0586 | GYR: 0.3554 1.7807 -0.0877
[T:647718] NODO3 | BPM: 87.86 | V: 3.92 | BAT: 76.68
[T:652754] NODO3 | BPM: 88.26 | V: 3.92 | BAT: 76.68
[T:657790] NODO3 | BPM: 88.76 | V: 3.92 | BAT: 76.78
[T:666119] LOCAL | ACC: 0.0014 -0.0110 -0.0583 | GYR: 0.3649 1.7388 -0.0924
[T:670165] NODO2 | ACC: 0.0005 -0.0016 1.0005 | GYR: -0.0534 -0.5573 -0.1985 | TEMP: 50.79
[T:686168] LOCAL | ACC: 0.0013 -0.0109 -0.0582 | GYR: 0.3868 1.7959 -0.1124
[T:688264] NODO2 | ACC: 0.0018 -0.0056 1.0088 | GYR: -0.0076 -1.2290 -0.0763 | TEMP: 51.02
[T:698217] NODO3 | BPM: 91.74 | V: 3.92 | BAT: 76.72
[T:703254] NODO3 | BPM: 91.85 | V: 3.92 | BAT: 76.72
[T:706202] LOCAL | ACC: 0.0013 -0.0110 -0.0585 | GYR: 0.3430 1.7483 -0.1010
[T:708292] NODO3 | BPM: 91.79 | V: 3.92 | BAT: 76.72
[T:724456] NODO2 | ACC: -0.0021 -0.0034 1.0105 | GYR: -0.0916 -0.2137 -0.3130 | TEMP: 50.88
[T:726235] LOCAL | ACC: 0.0013 -0.0108 -0.0583 | GYR: 0.3535 1.7616 -0.1105
[T:746266] LOCAL | ACC: 0.0013 -0.0107 -0.0584 | GYR: 0.3592 1.7473 -0.1048
[T:753738] NODO3 | BPM: 86.87 | V: 3.92 | BAT: 76.87
[T:758775] NODO3 | BPM: 87.44 | V: 3.92 | BAT: 76.87
[T:763811] NODO3 | BPM: 88.57 | V: 3.92 | BAT: 76.87
[T:766307] LOCAL | ACC: 0.0012 -0.0109 -0.0583 | GYR: 0.3744 1.7197 -0.0953
[T:775379] NODO2 | ACC: -0.0037 0.0016 1.0115 | GYR: 0.2137 -0.0840 0.2443 | TEMP: 50.93
[T:786344] LOCAL | ACC: 0.0012 -0.0111 -0.0583 | GYR: 0.3573 1.7340 -0.0314
[T:793479] NODO2 | ACC: 0.0131 0.0031 0.9996 | GYR: 0.1908 2.4351 0.3511 | TEMP: 50.88
[T:806381] LOCAL | ACC: 0.0011 -0.0112 -0.0582 | GYR: 0.3754 1.7807 -0.0848
[T:809437] NODO3 | BPM: 93.02 | V: 3.92 | BAT: 76.72
[T:814474] NODO3 | BPM: 94.10 | V: 3.92 | BAT: 76.72
[T:819511] NODO3 | BPM: 94.87 | V: 3.92 | BAT: 76.72
[T:824547] NODO3 | BPM: 92.53 | V: 3.92 | BAT: 76.65
[T:826414] LOCAL | ACC: 0.0011 -0.0108 -0.0583 | GYR: 0.4040 1.7740 -0.0953
[T:829681] NODO2 | ACC: -0.0035 0.0011 0.9988 | GYR: 0.0916 0.4122 0.0000 | TEMP: 50.79
[T:846453] LOCAL | ACC: 0.0013 -0.0111 -0.0583 | GYR: 0.4059 1.7330 -0.0486
[T:847780] NODO2 | ACC: -0.0035 0.0011 0.9988 | GYR: 0.0916 0.4122 0.0000 | TEMP: 50.79
[T:864993] NODO3 | BPM: 92.29 | V: 3.92 | BAT: 76.64
[T:866500] LOCAL | ACC: 0.0013 -0.0110 -0.0582 | GYR: 0.3601 1.7797 -0.0829
[T:870030] NODO3 | BPM: 90.74 | V: 3.92 | BAT: 76.64
[T:875067] NODO3 | BPM: 91.10 | V: 3.92 | BAT: 76.64
[T:880103] NODO3 | BPM: 91.95 | V: 3.92 | BAT: 76.64
[T:885159] NODO3 | BPM: 93.06 | V: 3.92 | BAT: 76.64
[T:886537] LOCAL | ACC: 0.0014 -0.0109 -0.0584 | GYR: 0.3697 1.7378 -0.0648
[T:890197] NODO3 | BPM: 95.27 | V: 3.92 | BAT: 76.43
[T:895234] NODO3 | BPM: 95.41 | V: 3.92 | BAT: 76.43
[T:900272] NODO3 | BPM: 95.79 | V: 3.92 | BAT: 76.43
[T:906577] LOCAL | ACC: 0.0015 -0.0111 -0.0584 | GYR: 0.3906 1.7588 -0.0419
[T:916812] NODO2 | ACC: 0.0011 0.0030 1.0056 | GYR: 0.0458 0.7328 0.1679 | TEMP: 50.79
[T:921851] NODO3 | BPM: 94.65 | V: 3.92 | BAT: 76.29
[T:926608] LOCAL | ACC: 0.0014 -0.0112 -0.0584 | GYR: 0.3868 1.7597 -0.1239
[T:926888] NODO3 | BPM: 96.07 | V: 3.92 | BAT: 76.29
[T:934912] NODO2 | ACC: -0.0025 -0.0026 1.0048 | GYR: 0.1603 0.8015 0.0840 | TEMP: 50.79
[T:946645] LOCAL | ACC: 0.0014 -0.0105 -0.0587 | GYR: 0.3878 1.7445 -0.0676
[T:953015] NODO2 | ACC: 0.0052 0.0040 0.9951 | GYR: -0.1527 0.8550 0.1527 | TEMP: 50.51
[T:966675] LOCAL | ACC: 0.0013 -0.0113 -0.0582 | GYR: 0.4268 1.7483 -0.0600
[T:971114] NODO2 | ACC: 0.0052 0.0040 0.9951 | GYR: -0.1527 0.8550 0.1527 | TEMP: 50.51
[T:978911] NODO3 | BPM: 85.25 | V: 3.93 | BAT: 77.24
[T:983949] NODO3 | BPM: 85.84 | V: 3.93 | BAT: 77.24
[T:986709] LOCAL | ACC: -0.0445 -0.0191 -0.0344 | GYR: -0.5488 3.4699 -0.5450
[T:988989] NODO3 | BPM: 86.49 | V: 3.93 | BAT: 77.24
[T:1006745] LOCAL | ACC: 0.0036 0.0049 -0.0602 | GYR: 0.4002 1.6321 -0.0848
[T:25759] LOCAL | ACC: 0.0035 0.0051 -0.0603 | GYR: 0.2087 1.8750 -0.0696
[T:45567] NODO2 | ACC: 0.0224 -0.0023 0.9980 | GYR: 0.3053 -0.1069 0.3664 | TEMP: 50.79
[T:45824] LOCAL | ACC: 0.0036 0.0048 -0.0594 | GYR: 0.2372 1.8550 -0.0981
[T:50604] NODO3 | BPM: 93.82 | V: 3.92 | BAT: 76.87
[T:55686] NODO3 | BPM: 94.67 | V: 3.92 | BAT: 76.87
[T:60723] NODO3 | BPM: 96.00 | V: 3.92 | BAT: 76.87
[T:65760] NODO3 | BPM: 98.78 | V: 3.92 | BAT: 76.84
[T:65856] LOCAL | ACC: 0.0064 0.0092 -0.0700 | GYR: -31.2195 -8.3260 5.1925
[T:70796] NODO3 | BPM: 97.75 | V: 3.92 | BAT: 76.72
[T:85893] LOCAL | ACC: 0.0012 -0.0020 -0.0605 | GYR: -0.8241 3.2431 -7.7811
[T:96505] NODO2 | ACC: -0.0139 -0.0172 1.0307 | GYR: 2.4275 0.4046 1.7710 | TEMP: 50.60
[T:101813] NODO3 | BPM: 94.64 | V: 3.92 | BAT: 77.02
[T:105934] LOCAL | ACC: 0.0208 0.0224 -0.0775 | GYR: -2.0741 2.9002 -2.4647
[T:106854] NODO3 | BPM: 94.20 | V: 3.92 | BAT: 77.02
