[2026-04-07 22:06:22] NODO3 | BPM: 87.39 | V: 3.93 | BAT: 77.14
[2026-04-07 22:06:27] LOCAL | ACC: 0.0033 0.0052 -0.0603 | GYR: 0.0953 1.8855 -0.1496
[2026-04-07 22:06:44] NODO3 | BPM: 83.60 | V: 3.92 | BAT: 76.78
[2026-04-07 22:06:47] LOCAL | ACC: 0.0032 0.0052 -0.0603 | GYR: 0.0915 1.8826 -0.1048
[2026-04-07 22:06:49] NODO3 | BPM: 82.46 | V: 3.92 | BAT: 76.78
[2026-04-07 22:06:54] NODO3 | BPM: 81.89 | V: 3.92 | BAT: 76.78
[2026-04-07 22:06:59] NODO3 | BPM: 81.30 | V: 3.93 | BAT: 77.23
[2026-04-07 22:07:04] NODO3 | BPM: 80.41 | V: 3.93 | BAT: 77.23
[2026-04-07 22:07:07] LOCAL | ACC: 0.0034 0.0052 -0.0602 | GYR: 0.1305 1.9103 -0.1000
[2026-04-07 22:07:16] NODO2 | ACC: 0.0032 0.0002 0.9960 | GYR: -0.0916 0.0534 0.1069 | TEMP: 50.60
[2026-04-07 22:07:27] LOCAL | ACC: 0.0034 0.0051 -0.0600 | GYR: 0.0953 1.8931 -0.0972
[2026-04-07 22:07:34] NODO2 | ACC: 0.0049 0.0000 0.9916 | GYR: 0.3435 1.0763 -0.0992 | TEMP: 50.60
[2026-04-07 22:07:40] NODO3 | BPM: 94.97 | V: 3.93 | BAT: 77.09
[2026-04-07 22:07:45] NODO3 | BPM: 95.00 | V: 3.93 | BAT: 77.09
[2026-04-07 22:07:47] LOCAL | ACC: 0.0033 0.0051 -0.0602 | GYR: 0.1143 1.9036 -0.0819
[2026-04-07 22:07:50] NODO3 | BPM: 94.99 | V: 3.93 | BAT: 77.09
[2026-04-07 22:07:55] NODO3 | BPM: 95.18 | V: 3.92 | BAT: 76.92
[2026-04-07 22:08:00] NODO3 | BPM: 95.25 | V: 3.92 | BAT: 76.92
[2026-04-07 22:08:07] LOCAL | ACC: 0.0031 0.0051 -0.0600 | GYR: 0.1315 1.9627 -0.0829
[2026-04-07 22:08:10] NODO2 | ACC: 0.0037 -0.0038 1.0204 | GYR: -0.5802 -2.2748 -0.4275 | TEMP: 50.69
[2026-04-07 22:08:27] LOCAL | ACC: 0.0033 0.0051 -0.0601 | GYR: 0.1038 1.8750 -0.1362
[2026-04-07 22:08:36] NODO3 | BPM: 89.35 | V: 3.92 | BAT: 76.81
[2026-04-07 22:08:41] NODO3 | BPM: 83.63 | V: 3.92 | BAT: 76.81
[2026-04-07 22:08:46] NODO3 | BPM: 83.74 | V: 3.92 | BAT: 76.81
[2026-04-07 22:08:47] LOCAL | ACC: 0.0036 0.0051 -0.0602 | GYR: 0.0743 1.8512 -0.1077
[2026-04-07 22:08:51] NODO3 | BPM: 86.00 | V: 3.92 | BAT: 76.81
[2026-04-07 22:09:01] NODO2 | ACC: -0.0151 -0.0029 1.0098 | GYR: -0.3664 -4.6183 -0.9466 | TEMP: 50.60
[2026-04-07 22:09:07] LOCAL | ACC: 0.0035 0.0050 -0.0601 | GYR: 0.0877 1.8826 -0.0686
[2026-04-07 22:09:19] NODO2 | ACC: -0.0164 -0.0046 1.0110 | GYR: -0.0916 -2.2519 0.0382 | TEMP: 50.60
[2026-04-07 22:09:27] LOCAL | ACC: 0.0033 0.0051 -0.0599 | GYR: 0.1019 1.9026 -0.1343
[2026-04-07 22:09:32] NODO3 | BPM: 87.03 | V: 3.92 | BAT: 76.85
[2026-04-07 22:09:37] NODO3 | BPM: 88.61 | V: 3.92 | BAT: 76.85
[2026-04-07 22:09:42] NODO3 | BPM: 90.23 | V: 3.92 | BAT: 76.85
[2026-04-07 22:09:47] LOCAL | ACC: 0.0035 0.0051 -0.0601 | GYR: 0.0991 1.8674 -0.1115
[2026-04-07 22:09:48] NODO3 | BPM: 91.17 | V: 3.92 | BAT: 76.85
[2026-04-07 22:09:53] NODO3 | BPM: 92.25 | V: 3.92 | BAT: 76.68
[2026-04-07 22:09:58] NODO3 | BPM: 91.67 | V: 3.92 | BAT: 76.68
[2026-04-07 22:10:07] LOCAL | ACC: 0.0032 0.0051 -0.0602 | GYR: 0.1343 1.9312 -0.0962
[2026-04-07 22:10:13] NODO2 | ACC: 0.0014 -0.0038 0.9966 | GYR: -0.3435 -3.7328 -0.8473 | TEMP: 50.60
[2026-04-07 22:10:27] LOCAL | ACC: 0.0032 0.0050 -0.0601 | GYR: 0.0838 1.8712 -0.0467
[2026-04-07 22:10:28] NODO3 | BPM: 85.72 | V: 3.93 | BAT: 77.30
[2026-04-07 22:10:33] NODO3 | BPM: 84.36 | V: 3.93 | BAT: 77.30
[2026-04-07 22:10:38] NODO3 | BPM: 83.88 | V: 3.92 | BAT: 77.01
[2026-04-07 22:10:43] NODO3 | BPM: 83.36 | V: 3.92 | BAT: 77.01
[2026-04-07 22:10:47] LOCAL | ACC: 0.0035 0.0050 -0.0600 | GYR: 0.1582 1.9284 -0.0686
[2026-04-07 22:10:48] NODO3 | BPM: 84.29 | V: 3.93 | BAT: 77.36
[2026-04-07 22:10:53] NODO3 | BPM: 84.64 | V: 3.93 | BAT: 77.36
[2026-04-07 22:11:04] NODO2 | ACC: -0.0046 -0.0043 0.9921 | GYR: -0.1221 -0.9160 -0.4046 | TEMP: 50.51
[2026-04-07 22:11:07] LOCAL | ACC: 0.0033 0.0050 -0.0603 | GYR: 0.1448 1.8902 -0.1315
[2026-04-07 22:11:22] NODO2 | ACC: -0.0007 -0.0014 1.0078 | GYR: -0.0992 -1.5038 0.0305 | TEMP: 50.51
[2026-04-07 22:11:27] LOCAL | ACC: 0.0032 0.0049 -0.0598 | GYR: 0.1362 1.8636 -0.0495
[2026-04-07 22:11:28] NODO3 | BPM: 106.36 | V: 3.92 | BAT: 76.99
[2026-04-07 22:11:33] NODO3 | BPM: 106.06 | V: 3.92 | BAT: 76.99
[2026-04-07 22:11:38] NODO3 | BPM: 105.67 | V: 3.92 | BAT: 76.99
[2026-04-07 22:11:47] LOCAL | ACC: 0.0035 0.0050 -0.0601 | GYR: 0.1562 1.9093 -0.0743
[2026-04-07 22:11:58] NODO2 | ACC: 0.0012 0.0015 1.0073 | GYR: 0.5573 0.9237 0.1832 | TEMP: 50.60
[2026-04-07 22:12:07] LOCAL | ACC: 0.0035 0.0050 -0.0601 | GYR: 0.1401 1.8340 -0.0781
[2026-04-07 22:12:17] NODO2 | ACC: 0.0012 0.0015 1.0073 | GYR: 0.5573 0.9237 0.1832 | TEMP: 50.60
[2026-04-07 22:12:22] NODO3 | BPM: 82.44 | V: 3.92 | BAT: 76.80
[2026-04-07 22:12:27] LOCAL | ACC: 0.0035 0.0050 -0.0605 | GYR: 0.1362 1.8607 -0.0676
[2026-04-07 22:12:28] NODO3 | BPM: 83.49 | V: 3.92 | BAT: 76.80
[2026-04-07 22:12:33] NODO3 | BPM: 84.25 | V: 3.92 | BAT: 76.80
[2026-04-07 22:12:38] NODO3 | BPM: 89.59 | V: 3.92 | BAT: 77.07
[2026-04-07 22:12:47] LOCAL | ACC: 0.0035 0.0049 -0.0603 | GYR: 0.1143 1.9198 -0.1086
[2026-04-07 22:13:07] LOCAL | ACC: 0.0033 0.0050 -0.0602 | GYR: 0.0829 1.8740 -0.1229
[2026-04-07 22:13:08] NODO2 | ACC: -0.0018 0.0006 1.0002 | GYR: 0.1450 0.6107 0.0916 | TEMP: 50.27
[2026-04-07 22:13:16] NODO3 | BPM: 88.59 | V: 3.92 | BAT: 76.88
[2026-04-07 22:13:21] NODO3 | BPM: 88.72 | V: 3.92 | BAT: 76.88
[2026-04-07 22:13:26] NODO3 | BPM: 89.43 | V: 3.92 | BAT: 76.88
[2026-04-07 22:13:27] LOCAL | ACC: 0.0034 0.0050 -0.0604 | GYR: 0.1620 1.8941 -0.0781
[2026-04-07 22:13:31] NODO3 | BPM: 89.76 | V: 3.92 | BAT: 76.88
[2026-04-07 22:13:36] NODO3 | BPM: 95.04 | V: 3.92 | BAT: 76.77
[2026-04-07 22:13:41] NODO3 | BPM: 94.34 | V: 3.92 | BAT: 76.77
[2026-04-07 22:13:46] NODO3 | BPM: 93.88 | V: 3.92 | BAT: 76.77
[2026-04-07 22:13:47] LOCAL | ACC: 0.0035 0.0049 -0.0603 | GYR: 0.1239 1.8512 -0.1286
[2026-04-07 22:14:02] NODO2 | ACC: -0.0247 0.0109 0.9916 | GYR: 0.0076 0.8931 0.1221 | TEMP: 50.37
[2026-04-07 22:14:07] LOCAL | ACC: 0.0035 0.0050 -0.0600 | GYR: 0.1334 1.8540 -0.0838
[2026-04-07 22:14:12] NODO3 | BPM: 95.27 | V: 3.92 | BAT: 76.94
[2026-04-07 22:14:17] NODO3 | BPM: 95.40 | V: 3.92 | BAT: 76.94
[2026-04-07 22:14:22] NODO3 | BPM: 95.38 | V: 3.92 | BAT: 76.94
[2026-04-07 22:14:27] NODO3 | BPM: 87.07 | V: 3.92 | BAT: 76.90
[2026-04-07 22:14:27] LOCAL | ACC: 0.0033 0.0050 -0.0601 | GYR: 0.1429 1.8921 -0.0810
[2026-04-07 22:14:32] NODO3 | BPM: 87.13 | V: 3.92 | BAT: 76.90
[2026-04-07 22:14:47] LOCAL | ACC: 0.0031 0.0050 -0.0600 | GYR: 0.1667 1.8769 -0.0762
[2026-04-07 22:15:07] LOCAL | ACC: 0.0034 0.0050 -0.0601 | GYR: 0.1629 1.8407 -0.1210
[2026-04-07 22:15:08] NODO3 | BPM: 90.12 | V: 3.92 | BAT: 76.89
[2026-04-07 22:15:13] NODO3 | BPM: 90.41 | V: 3.92 | BAT: 76.89
[2026-04-07 22:15:18] NODO3 | BPM: 90.39 | V: 3.92 | BAT: 76.89
[2026-04-07 22:15:23] NODO3 | BPM: 90.19 | V: 3.93 | BAT: 77.25
[2026-04-07 22:15:28] LOCAL | ACC: 0.0033 0.0050 -0.0603 | GYR: 0.1648 1.8540 -0.1296
[2026-04-07 22:15:28] NODO3 | BPM: 90.19 | V: 3.93 | BAT: 77.25
[2026-04-07 22:15:33] NODO3 | BPM: 90.42 | V: 3.92 | BAT: 76.27
[2026-04-07 22:15:38] NODO3 | BPM: 89.98 | V: 3.92 | BAT: 76.27
[2026-04-07 22:15:43] NODO3 | BPM: 89.48 | V: 3.92 | BAT: 76.27
[2026-04-07 22:15:48] LOCAL | ACC: 0.0031 0.0050 -0.0601 | GYR: 0.1381 1.8445 -0.0724
[2026-04-07 22:16:04] NODO3 | BPM: 90.95 | V: 3.93 | BAT: 77.47
[2026-04-07 22:16:08] LOCAL | ACC: 0.0034 0.0049 -0.0603 | GYR: 0.1791 1.8502 -0.1058
[2026-04-07 22:16:09] NODO3 | BPM: 90.75 | V: 3.93 | BAT: 77.47
[2026-04-07 22:16:14] NODO3 | BPM: 90.10 | V: 3.93 | BAT: 77.47
[2026-04-07 22:16:19] NODO3 | BPM: 85.82 | V: 3.93 | BAT: 77.18
[2026-04-07 22:16:24] NODO3 | BPM: 86.78 | V: 3.93 | BAT: 77.18
[2026-04-07 22:16:28] LOCAL | ACC: 0.0034 0.0050 -0.0603 | GYR: 0.1944 1.8216 -0.0591
[2026-04-07 22:06:07] LOCAL | ACC: -0.0025 0.0043 -0.0599 | GYR: 0.4402 1.7140 -0.1134
[2026-04-07 22:06:11] NODO2 | ACC: -0.0208 0.0053 1.0048 | GYR: 0.1069 -0.2595 0.1603 | TEMP: 50.60
[2026-04-07 22:06:27] LOCAL | ACC: -0.0020 0.0045 -0.0600 | GYR: 0.4240 1.6768 -0.0772
[2026-04-07 22:06:29] NODO2 | ACC: -0.0176 0.0043 0.9960 | GYR: 0.1679 1.8092 -0.1221 | TEMP: 50.60
[2026-04-07 22:06:35] NODO3 | BPM: 97.03 | V: 3.92 | BAT: 77.00
[2026-04-07 22:06:40] NODO3 | BPM: 97.86 | V: 3.92 | BAT: 77.00
[2026-04-07 22:06:45] NODO3 | BPM: 98.66 | V: 3.92 | BAT: 77.00
[2026-04-07 22:06:47] LOCAL | ACC: -0.0023 0.0042 -0.0601 | GYR: 0.4240 1.6759 -0.1296
[2026-04-07 22:05:59] NODO3 | BPM: 90.95 | V: 3.92 | BAT: 76.94
[2026-04-07 22:06:04] NODO3 | BPM: 90.29 | V: 3.92 | BAT: 76.94
[2026-04-07 22:06:07] LOCAL | ACC: -0.0002 0.0052 -0.0603 | GYR: 0.1820 1.9341 -0.0734
[2026-04-07 22:06:24] NODO2 | ACC: 0.0070 0.0001 0.9888 | GYR: 0.0153 -0.8015 -0.1450 | TEMP: 50.88
[2026-04-07 22:06:27] LOCAL | ACC: -0.0001 0.0052 -0.0599 | GYR: 0.1944 1.9465 -0.0638
[2026-04-07 22:06:42] NODO2 | ACC: 0.0046 0.0013 0.9978 | GYR: 0.1679 -0.4427 -0.0916 | TEMP: 50.79
[2026-04-07 22:06:47] LOCAL | ACC: -0.0002 0.0052 -0.0604 | GYR: 0.2029 1.9541 -0.1067
[2026-04-07 22:06:50] NODO3 | BPM: 94.81 | V: 3.92 | BAT: 76.98
[2026-04-07 22:06:56] NODO3 | BPM: 94.36 | V: 3.92 | BAT: 76.98
[2026-04-07 22:07:01] NODO3 | BPM: 93.62 | V: 3.92 | BAT: 76.98
[2026-04-07 22:07:07] LOCAL | ACC: -0.0002 0.0052 -0.0600 | GYR: 0.2087 1.9703 -0.1029
[2026-04-07 22:07:19] NODO2 | ACC: 0.0026 0.0001 0.9961 | GYR: -0.0763 1.2443 0.0687 | TEMP: 51.12
[2026-04-07 22:07:27] LOCAL | ACC: -0.0002 0.0051 -0.0600 | GYR: 0.0162 1.9064 -0.0686
[2026-04-07 22:07:37] NODO2 | ACC: 0.0026 0.0001 0.9961 | GYR: -0.0763 1.2443 0.0687 | TEMP: 51.12
[2026-04-07 22:07:46] NODO3 | BPM: 81.55 | V: 3.92 | BAT: 76.70
[2026-04-07 22:07:47] LOCAL | ACC: 0.0002 0.0051 -0.0602 | GYR: 0.2306 1.8845 -0.1258
[2026-04-07 22:07:51] NODO3 | BPM: 82.04 | V: 3.92 | BAT: 76.70
[2026-04-07 22:07:56] NODO3 | BPM: 82.71 | V: 3.92 | BAT: 76.70
[2026-04-07 22:08:01] NODO3 | BPM: 86.72 | V: 3.93 | BAT: 77.15
[2026-04-07 22:08:07] NODO3 | BPM: 85.98 | V: 3.93 | BAT: 77.15
[2026-04-07 22:08:07] LOCAL | ACC: 0.0001 0.0051 -0.0601 | GYR: 0.2163 1.8674 -0.0562
[2026-04-07 22:08:12] NODO3 | BPM: 85.20 | V: 3.93 | BAT: 77.15
[2026-04-07 22:08:28] LOCAL | ACC: 0.0000 0.0050 -0.0602 | GYR: 0.2153 1.8436 -0.0953
[2026-04-07 22:08:28] NODO2 | ACC: -0.0091 0.0032 1.0076 | GYR: -0.5649 -2.3435 -0.4809 | TEMP: 51.31
[2026-04-07 22:08:42] NODO3 | BPM: 87.73 | V: 3.93 | BAT: 77.33
[2026-04-07 22:08:47] NODO3 | BPM: 88.67 | V: 3.93 | BAT: 77.33
[2026-04-07 22:08:48] LOCAL | ACC: 0.0004 0.0050 -0.0599 | GYR: 0.2391 1.8550 -0.1010
[2026-04-07 22:08:52] NODO3 | BPM: 89.82 | V: 3.93 | BAT: 77.33
[2026-04-07 22:08:57] NODO3 | BPM: 90.90 | V: 3.93 | BAT: 77.33
[2026-04-07 22:09:04] NODO2 | ACC: -0.0005 -0.0006 0.9971 | GYR: 0.0076 -0.7405 -0.1679 | TEMP: 51.26
[2026-04-07 22:09:08] LOCAL | ACC: 0.0002 0.0050 -0.0599 | GYR: 0.2620 1.8054 -0.0629
[2026-04-07 22:09:22] NODO2 | ACC: -0.0018 -0.0021 1.0122 | GYR: 0.1450 1.0763 0.4351 | TEMP: 51.12
[2026-04-07 22:09:28] LOCAL | ACC: 0.0000 0.0053 -0.0600 | GYR: 0.2096 1.8169 -0.1143
[2026-04-07 22:09:38] NODO3 | BPM: 93.33 | V: 3.91 | BAT: 75.56
[2026-04-07 22:09:43] NODO3 | BPM: 93.35 | V: 3.91 | BAT: 75.56
[2026-04-07 22:09:48] LOCAL | ACC: -0.0002 0.0054 -0.0600 | GYR: 0.2734 1.8321 -0.0905
[2026-04-07 22:09:48] NODO3 | BPM: 93.73 | V: 3.91 | BAT: 75.56
[2026-04-07 22:10:08] LOCAL | ACC: -0.0003 0.0055 -0.0600 | GYR: 0.2639 1.8245 -0.0781
[2026-04-07 22:10:28] LOCAL | ACC: 0.0000 0.0052 -0.0604 | GYR: 0.2591 1.8550 -0.0734
[2026-04-07 22:10:31] NODO2 | ACC: 0.0046 0.0007 0.9872 | GYR: 0.7023 3.7481 0.5038 | TEMP: 51.40
[2026-04-07 22:10:36] NODO3 | BPM: 87.65 | V: 3.93 | BAT: 77.79
[2026-04-07 22:10:42] NODO3 | BPM: 88.38 | V: 3.93 | BAT: 77.79
[2026-04-07 22:10:47] NODO3 | BPM: 89.35 | V: 3.93 | BAT: 77.79
[2026-04-07 22:10:48] LOCAL | ACC: 0.0001 0.0053 -0.0602 | GYR: 0.2410 1.7950 -0.0924
[2026-04-07 22:10:52] NODO3 | BPM: 89.11 | V: 3.93 | BAT: 77.58
[2026-04-07 22:11:07] NODO2 | ACC: 0.0020 -0.0010 0.9975 | GYR: 0.1069 0.8092 0.2443 | TEMP: 51.54
[2026-04-07 22:11:08] LOCAL | ACC: 0.0002 0.0050 -0.0603 | GYR: 0.2677 1.8150 -0.0991
[2026-04-07 22:11:25] NODO2 | ACC: 0.0027 0.0002 0.9914 | GYR: 0.0687 -0.2901 0.0916 | TEMP: 51.45
[2026-04-07 22:11:28] LOCAL | ACC: -0.0001 0.0049 -0.0601 | GYR: 0.2306 1.8216 -0.0791
[2026-04-07 22:06:06] LOCAL | ACC: 0.0007 0.0054 -0.0598 | GYR: 0.1591 1.9255 -0.1162
[2026-04-07 22:06:08] NODO3 | BPM: 88.65 | V: 3.92 | BAT: 77.06
[2026-04-07 22:06:13] NODO3 | BPM: 89.65 | V: 3.92 | BAT: 77.06
[2026-04-07 22:06:18] NODO3 | BPM: 90.13 | V: 3.92 | BAT: 77.06
[2026-04-07 22:06:24] NODO3 | BPM: 90.26 | V: 3.91 | BAT: 75.86
[2026-04-07 22:06:27] LOCAL | ACC: 0.0004 0.0050 -0.0602 | GYR: 0.1925 1.9531 -0.1077
[2026-04-07 22:06:29] NODO3 | BPM: 89.88 | V: 3.91 | BAT: 75.86
[2026-04-07 22:06:35] NODO2 | ACC: 0.0007 -0.0062 0.9916 | GYR: -0.0458 -0.6565 -0.3969 | TEMP: 51.45
[2026-04-07 22:06:47] LOCAL | ACC: -0.0005 0.0050 -0.0605 | GYR: 0.2144 1.9360 -0.0696
[2026-04-07 22:06:53] NODO2 | ACC: -0.0034 -0.0016 1.0060 | GYR: 0.2595 1.6489 0.1679 | TEMP: 51.54
[2026-04-07 22:07:04] NODO3 | BPM: 87.59 | V: 3.91 | BAT: 75.64
[2026-04-07 22:07:07] LOCAL | ACC: 0.0002 0.0052 -0.0603 | GYR: 0.1829 1.9474 -0.1315
[2026-04-07 22:07:09] NODO3 | BPM: 87.51 | V: 3.91 | BAT: 75.64
[2026-04-07 22:07:14] NODO3 | BPM: 87.58 | V: 3.92 | BAT: 76.54
[2026-04-07 22:07:27] LOCAL | ACC: 0.0005 0.0051 -0.0603 | GYR: 0.2210 1.9083 -0.0800
[2026-04-07 22:07:29] NODO2 | ACC: -0.0129 0.0128 1.0319 | GYR: -0.5649 -0.3282 -0.1374 | TEMP: 51.73
[2026-04-07 22:07:47] LOCAL | ACC: 0.0003 0.0048 -0.0601 | GYR: 0.2258 1.8988 -0.0886
[2026-04-07 22:08:00] NODO3 | BPM: 83.85 | V: 3.92 | BAT: 76.86
[2026-04-07 22:08:05] NODO3 | BPM: 82.90 | V: 3.92 | BAT: 76.86
[2026-04-07 22:08:07] LOCAL | ACC: 0.0089 -0.0108 -0.0581 | GYR: 0.4249 1.8283 -0.0686
[2026-04-07 22:08:10] NODO3 | BPM: 82.60 | V: 3.92 | BAT: 76.86
[2026-04-07 22:08:15] NODO3 | BPM: 83.50 | V: 3.91 | BAT: 75.99
[2026-04-07 22:08:20] NODO3 | BPM: 84.84 | V: 3.91 | BAT: 75.99
[2026-04-07 22:08:25] NODO3 | BPM: 87.31 | V: 3.92 | BAT: 77.04
[2026-04-07 22:08:27] LOCAL | ACC: 0.0020 -0.0108 -0.0581 | GYR: 0.1848 1.7616 -0.1353
[2026-04-07 22:08:30] NODO3 | BPM: 87.05 | V: 3.92 | BAT: 77.04
[2026-04-07 22:08:38] NODO2 | ACC: 0.0003 0.0019 0.9954 | GYR: 0.0305 -0.3588 -0.1679 | TEMP: 51.40
[2026-04-07 22:08:47] LOCAL | ACC: 0.0023 -0.0107 -0.0582 | GYR: 0.2315 1.7416 -0.0886
[2026-04-07 22:08:56] NODO3 | BPM: 95.76 | V: 3.92 | BAT: 77.00
[2026-04-07 22:09:01] NODO3 | BPM: 94.30 | V: 3.92 | BAT: 77.00
[2026-04-07 22:09:06] NODO3 | BPM: 93.33 | V: 3.92 | BAT: 77.00
[2026-04-07 22:09:07] LOCAL | ACC: 0.0022 -0.0108 -0.0583 | GYR: 0.2144 1.7569 -0.0981
[2026-04-07 22:09:11] NODO2 | ACC: -0.0004 -0.0037 0.9917 | GYR: -0.3359 0.0534 0.0611 | TEMP: 51.40
[2026-04-07 22:09:16] NODO3 | BPM: 92.98 | V: 3.93 | BAT: 77.20
[2026-04-07 22:09:21] NODO3 | BPM: 87.31 | V: 3.92 | BAT: 76.96
[2026-04-07 22:09:26] NODO3 | BPM: 86.80 | V: 3.92 | BAT: 76.96
[2026-04-07 22:09:27] LOCAL | ACC: 0.0024 -0.0109 -0.0583 | GYR: 0.2010 1.7731 -0.0715
[2026-04-07 22:09:31] NODO3 | BPM: 86.30 | V: 3.92 | BAT: 76.96
[2026-04-07 22:09:47] LOCAL | ACC: 0.0022 -0.0109 -0.0586 | GYR: 0.2372 1.7807 -0.1372
[2026-04-07 22:09:53] NODO3 | BPM: 93.50 | V: 3.91 | BAT: 75.90
[2026-04-07 22:09:58] NODO3 | BPM: 96.65 | V: 3.91 | BAT: 75.90
[2026-04-07 22:10:03] NODO3 | BPM: 94.51 | V: 3.91 | BAT: 75.90
[2026-04-07 22:10:07] LOCAL | ACC: 0.0021 -0.0109 -0.0584 | GYR: 0.2344 1.7188 -0.0962
[2026-04-07 22:10:08] NODO3 | BPM: 94.70 | V: 3.92 | BAT: 76.86
[2026-04-07 22:10:24] NODO2 | ACC: -0.0012 0.0038 1.0073 | GYR: 0.0000 -0.6489 -0.1145 | TEMP: 51.54
[2026-04-07 22:10:27] LOCAL | ACC: 0.0023 -0.0108 -0.0585 | GYR: 0.2401 1.7645 -0.0972
[2026-04-07 22:10:42] NODO2 | ACC: -0.0017 0.0043 1.0007 | GYR: -0.1145 0.2672 0.0000 | TEMP: 51.12
[2026-04-07 22:10:47] LOCAL | ACC: 0.0022 -0.0109 -0.0582 | GYR: 0.2182 1.7740 -0.0610
[2026-04-07 22:10:49] NODO3 | BPM: 86.17 | V: 3.92 | BAT: 76.28
[2026-04-07 22:10:54] NODO3 | BPM: 86.30 | V: 3.92 | BAT: 76.28
[2026-04-07 22:10:59] NODO3 | BPM: 86.01 | V: 3.92 | BAT: 76.28
[2026-04-07 22:11:04] NODO3 | BPM: 85.34 | V: 3.93 | BAT: 77.27
[2026-04-07 22:11:07] LOCAL | ACC: 0.0021 -0.0108 -0.0586 | GYR: 0.2677 1.7445 -0.0848
[2026-04-07 22:11:18] NODO2 | ACC: 0.0004 -0.0034 0.9941 | GYR: 0.2901 0.8855 0.0305 | TEMP: 51.31
[2026-04-07 22:11:27] LOCAL | ACC: 0.0022 -0.0107 -0.0583 | GYR: 0.2334 1.7511 -0.1029
[2026-04-07 22:11:36] NODO2 | ACC: 0.0004 -0.0034 0.9941 | GYR: 0.2901 0.8855 0.0305 | TEMP: 51.31
[2026-04-07 22:11:45] NODO3 | BPM: 93.75 | V: 3.92 | BAT: 76.85
[2026-04-07 22:11:47] LOCAL | ACC: 0.0023 -0.0109 -0.0584 | GYR: 0.2639 1.7397 -0.1000
[2026-04-07 22:11:50] NODO3 | BPM: 92.87 | V: 3.92 | BAT: 76.85
[2026-04-07 22:11:55] NODO3 | BPM: 92.17 | V: 3.92 | BAT: 76.85
[2026-04-07 22:12:07] LOCAL | ACC: 0.0026 -0.0110 -0.0582 | GYR: 0.2296 1.7273 -0.1096
[2026-04-07 22:12:27] NODO2 | ACC: -0.0019 0.0022 1.0111 | GYR: -0.2824 -1.7176 -0.0305 | TEMP: 51.31
[2026-04-07 22:12:27] LOCAL | ACC: 0.0022 -0.0110 -0.0581 | GYR: 0.2601 1.7454 -0.0476
[2026-04-07 22:12:41] NODO3 | BPM: 91.34 | V: 3.92 | BAT: 76.45
[2026-04-07 22:12:46] NODO3 | BPM: 91.95 | V: 3.92 | BAT: 76.45
[2026-04-07 22:12:47] LOCAL | ACC: 0.0022 -0.0109 -0.0583 | GYR: 0.2753 1.7435 -0.1000
[2026-04-07 22:12:51] NODO3 | BPM: 92.63 | V: 3.92 | BAT: 76.45
[2026-04-07 22:12:56] NODO3 | BPM: 100.42 | V: 3.92 | BAT: 76.56
[2026-04-07 22:13:01] NODO3 | BPM: 100.33 | V: 3.92 | BAT: 76.56
[2026-04-07 22:13:06] NODO3 | BPM: 100.04 | V: 3.92 | BAT: 76.56
[2026-04-07 22:13:07] LOCAL | ACC: 0.0025 -0.0112 -0.0580 | GYR: 0.2344 1.7235 -0.1115
[2026-04-07 22:13:21] NODO2 | ACC: 0.0059 0.0000 0.9950 | GYR: 0.1374 0.8779 0.1756 | TEMP: 51.07
[2026-04-07 22:13:27] LOCAL | ACC: 0.0021 -0.0111 -0.0583 | GYR: 0.2306 1.8093 -0.0905
[2026-04-07 22:13:37] NODO3 | BPM: 98.07 | V: 3.92 | BAT: 76.96
[2026-04-07 22:13:42] NODO3 | BPM: 98.65 | V: 3.92 | BAT: 76.96
[2026-04-07 22:13:47] NODO3 | BPM: 99.03 | V: 3.92 | BAT: 76.96
[2026-04-07 22:13:47] LOCAL | ACC: 0.0024 -0.0110 -0.0583 | GYR: 0.2487 1.7511 -0.1058
[2026-04-07 22:14:07] LOCAL | ACC: 0.0025 -0.0112 -0.0583 | GYR: 0.2429 1.7807 -0.0962
[2026-04-07 22:14:27] LOCAL | ACC: 0.0029 -0.0106 -0.0585 | GYR: 0.2525 1.7378 -0.0800
[2026-04-07 22:14:30] NODO2 | ACC: 0.0042 -0.0003 1.0084 | GYR: 0.1756 0.7099 -0.1069 | TEMP: 51.07
[2026-04-07 22:14:36] NODO3 | BPM: 96.16 | V: 3.92 | BAT: 76.96
[2026-04-07 22:14:41] NODO3 | BPM: 94.92 | V: 3.92 | BAT: 76.96
[2026-04-07 22:14:46] NODO3 | BPM: 93.76 | V: 3.92 | BAT: 76.96
[2026-04-07 22:14:47] LOCAL | ACC: 0.0026 -0.0110 -0.0586 | GYR: 0.3030 1.7712 -0.0915
[2026-04-07 22:15:06] NODO2 | ACC: 0.0030 0.0021 0.9991 | GYR: -0.0458 0.3817 0.1221 | TEMP: 51.02
[2026-04-07 22:15:07] LOCAL | ACC: 0.0015 -0.0107 -0.0584 | GYR: 0.3316 1.7359 -0.1143
[2026-04-07 22:15:25] NODO2 | ACC: -0.0016 0.0040 1.0126 | GYR: -0.3359 0.5954 -0.1145 | TEMP: 51.21
[2026-04-07 22:15:27] LOCAL | ACC: 0.0016 -0.0109 -0.0585 | GYR: 0.3392 1.7950 -0.0772
[2026-04-07 22:15:32] NODO3 | BPM: 85.86 | V: 3.93 | BAT: 77.12
